method,setting,split,metric_name,precision,recall,f1,tp,fp,fn,prediction_path,metric_path
openai_llm,few_shot_text_v4,test,blurb_token_O_f1,0.5521647307286167,0.646353522867738,0.5955580865603646,5229,4241,2861,results/preds/llm/openai_few_shot_text_v4/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4.metrics.json
openai_llm,few_shot_text_v4_i_only,test,exact_span_P_f1,0.28691275167785235,0.27056962025316456,0.2785016286644951,171,425,461,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,exact_span_I_f1,0.11995386389850057,0.060324825986078884,0.0802778849864917,104,763,1620,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,exact_span_O_f1,0.14648212226066898,0.14166201896263245,0.1440317550326056,254,1480,1539,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,relaxed_span_P_f1,0.6375838926174496,0.6012658227848101,0.6188925081433224,380,216,252,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,relaxed_span_I_f1,0.720876585928489,0.3625290023201856,0.4824392126592049,625,242,1099,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,relaxed_span_O_f1,0.6724336793540946,0.6503067484662577,0.6611851431811738,1166,568,627,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,overlap_subset_P_f1,0.25,0.26865671641791045,0.2589928057553957,54,162,147,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,overlap_subset_I_f1,0.0975609756097561,0.04477611940298507,0.06138107416879796,24,222,512,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,overlap_subset_O_f1,0.13703703703703704,0.1264957264957265,0.13155555555555554,74,466,511,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,blurb_token_P_f1,0.7105575326215896,0.6357461260878794,0.6710732691015012,2995,1220,1716,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,blurb_token_I_f1,0.3096104841645431,0.4774066797642436,0.37562106657833716,1701,3793,1862,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_v4_i_only,test,blurb_token_O_f1,0.5327378030823599,0.6708281829419036,0.5938611369480769,5427,4760,2663,results/preds/llm/openai_few_shot_text_v4_i_only/validated.spans.jsonl,results/metrics/openai_few_shot_text_v4_i_only.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,exact_span_P_f1,0.3036649214659686,0.18354430379746836,0.22879684418145957,116,266,516,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,exact_span_I_f1,0.11076923076923077,0.04176334106728538,0.060657118786857624,72,578,1652,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,exact_span_O_f1,0.1346613545816733,0.09425543781372002,0.11089238845144357,169,1086,1624,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,relaxed_span_P_f1,0.7539267015706806,0.45569620253164556,0.5680473372781064,288,94,344,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,relaxed_span_I_f1,0.7369230769230769,0.27784222737819025,0.40353833192923333,479,171,1245,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,relaxed_span_O_f1,0.7721115537848605,0.5404350250976018,0.6358267716535434,969,286,824,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,overlap_subset_P_f1,0.22900763358778625,0.14925373134328357,0.18072289156626506,30,101,171,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,overlap_subset_I_f1,0.095,0.03544776119402985,0.051630434782608696,19,181,517,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,overlap_subset_O_f1,0.11911357340720222,0.0735042735042735,0.09090909090909091,43,318,542,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,blurb_token_P_f1,0.8052970651395849,0.4776056039057525,0.5996002664890074,2250,544,2461,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,blurb_token_I_f1,0.32608695652173914,0.38731406118439515,0.354073123797306,1380,2852,2183,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r1,test,blurb_token_O_f1,0.4174166452387075,0.6019777503090235,0.4929898263906463,4870,6797,3220,results/preds/llm/few_shot_text_newprovider_2026-05-15_r1/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r1.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,exact_span_P_f1,0.2731829573934837,0.17246835443037975,0.21144519883608148,109,290,523,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,exact_span_I_f1,0.13114754098360656,0.05104408352668213,0.07348643006263049,88,583,1636,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,exact_span_O_f1,0.11682242990654206,0.08365867261572783,0.09749756256093597,150,1134,1643,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,relaxed_span_P_f1,0.7343358395989975,0.46360759493670883,0.5683802133850631,293,106,339,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,relaxed_span_I_f1,0.7391952309985097,0.2877030162412993,0.41419624217119,496,175,1228,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,relaxed_span_O_f1,0.7585669781931464,0.543223647518126,0.6330841728956775,974,310,819,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,overlap_subset_P_f1,0.22602739726027396,0.16417910447761194,0.19020172910662825,33,113,168,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,overlap_subset_I_f1,0.125,0.04477611940298507,0.06593406593406594,24,168,512,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,overlap_subset_O_f1,0.07795698924731183,0.04957264957264957,0.0606060606060606,29,343,556,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,blurb_token_P_f1,0.7702748557855447,0.4818509870515814,0.5928440846173936,2270,677,2441,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,blurb_token_I_f1,0.33188615533043897,0.3861914117316868,0.35698534180827607,1376,2770,2187,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,blurb_token_O_f1,0.4030040733197556,0.5870210135970334,0.47791083828117137,4749,7035,3341,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,exact_span_P_f1,0.3289902280130293,0.15981012658227847,0.215122470713525,101,206,531,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,exact_span_I_f1,0.06862745098039216,0.012180974477958236,0.020689655172413793,21,285,1703,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,exact_span_O_f1,0.21929824561403508,0.09760178471834914,0.13508297954457738,175,623,1618,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,relaxed_span_P_f1,0.7785016286644951,0.37816455696202533,0.5090521831735889,239,68,393,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,relaxed_span_I_f1,0.8758169934640523,0.1554524361948956,0.26403940886699506,268,38,1456,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,relaxed_span_O_f1,0.6466165413533834,0.28778583379810374,0.3983018139714396,516,282,1277,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,overlap_subset_P_f1,0.23076923076923078,0.11940298507462686,0.15737704918032788,24,80,177,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,overlap_subset_I_f1,0.0425531914893617,0.007462686567164179,0.012698412698412698,4,90,532,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,overlap_subset_O_f1,0.1483050847457627,0.05982905982905983,0.08526187576126674,35,201,550,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,blurb_token_P_f1,0.8319964349376114,0.3963065166631288,0.5368799424874191,1867,377,2844,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,blurb_token_I_f1,0.30540793998124416,0.2742071288240247,0.2889677610174505,977,2222,2586,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_newprovider_2026-05-15_r3_o_mentions,test,blurb_token_O_f1,0.8526461432030439,0.3046971569839308,0.44895728986431116,2465,426,5625,results/preds/llm/few_shot_text_newprovider_2026-05-15_r3_o_mentions/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r3_o_mentions.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,exact_span_P_f1,0.17142857142857143,0.0189873417721519,0.03418803418803419,12,58,620,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,exact_span_I_f1,0.07627118644067797,0.005220417633410673,0.009771986970684038,9,109,1715,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,exact_span_O_f1,0.25806451612903225,0.01784718349135527,0.03338549817423057,32,92,1761,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,relaxed_span_P_f1,0.7285714285714285,0.08069620253164557,0.1452991452991453,51,19,581,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,relaxed_span_I_f1,0.6779661016949152,0.04640371229698376,0.08686210640608034,80,38,1644,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,relaxed_span_O_f1,0.6209677419354839,0.04294478527607362,0.08033385498174231,77,47,1716,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,overlap_subset_P_f1,0.2727272727272727,0.014925373134328358,0.02830188679245283,3,8,198,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,overlap_subset_I_f1,0.1875,0.005597014925373134,0.010869565217391306,3,13,533,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,overlap_subset_O_f1,0.20689655172413793,0.010256410256410256,0.019543973941368076,6,23,579,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,blurb_token_P_f1,0.803921568627451,0.08703035448949267,0.15705803485922237,410,100,4301,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,blurb_token_I_f1,0.23901098901098902,0.048835251192815045,0.081099976695409,174,554,3389,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test,blurb_token_O_f1,0.7780548628428927,0.038566131025957975,0.07348957719938759,312,89,7778,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,exact_span_P_f1,0.17142857142857143,0.13636363636363635,0.15189873417721517,12,58,76,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,exact_span_I_f1,0.07627118644067797,0.03982300884955752,0.05232558139534884,9,109,217,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,exact_span_O_f1,0.25806451612903225,0.18285714285714286,0.21404682274247494,32,92,143,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,relaxed_span_P_f1,0.7285714285714285,0.5795454545454546,0.6455696202531646,51,19,37,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,relaxed_span_I_f1,0.6779661016949152,0.35398230088495575,0.4651162790697674,80,38,146,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,relaxed_span_O_f1,0.6209677419354839,0.44,0.5150501672240803,77,47,98,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,overlap_subset_P_f1,0.2727272727272727,0.2727272727272727,0.2727272727272727,3,8,8,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,overlap_subset_I_f1,0.1875,0.08108108108108109,0.11320754716981132,3,13,34,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,overlap_subset_O_f1,0.20689655172413793,0.18181818181818182,0.1935483870967742,6,23,27,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,blurb_token_P_f1,0.803921568627451,0.6020558002936858,0.688497061293031,410,100,271,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,blurb_token_I_f1,0.23901098901098902,0.4943181818181818,0.32222222222222224,174,554,178,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,blurb_token_O_f1,0.7780548628428927,0.46567164179104475,0.5826330532212884,312,89,358,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/validated.dev20.spans.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.metrics.json
